domain,date,text,paper_id,sentence_id
www.americanthinker.com,2018-07-20 00:00:00,Because the bank would have unprecedented control over the economy it would also have leverage over the government.,450491,196
www.americanthinker.com,2018-07-20 00:00:00,Jefferson believed this would render U.S. commercial policy hostage to Britain.,450491,197
www.americanthinker.com,2018-07-20 00:00:00,He warned that this policy concentrated powers in the hands of a small number of wealthy men in only one section of the country.,450491,198
www.americanthinker.com,2018-07-20 00:00:00,This British domination of American trade harmed this nation’s economy and crippled small local industries.,450491,199
www.americanthinker.com,2018-07-20 00:00:00,"Boles noted that even a fellow Federalist, President John Adams, became more and more convinced that Hamilton was the largest threat to the constitutional form of government, someone with Napoleonic ambitions.",450491,200
www.americanthinker.com,2018-07-20 00:00:00,Those who enjoyed the Hamilton play should remember that it has a fictional element to it.,450491,201
www.americanthinker.com,2018-07-20 00:00:00,"In reality Hamilton wanted an Aristocratic America, and that is was Jefferson who was protective of individual rights.",450491,202
www.americanthinker.com,2018-07-20 00:00:00,"This July Fourth people should refer back to history, not revisionist history, to understand the beliefs of Alexander Hamilton versus Thomas Jefferson.",450491,203
www.americanthinker.com,2018-07-20 00:00:00,The author writes for American Thinker.,450491,204
www.americanthinker.com,2018-07-20 00:00:00,"She has done book reviews, author interviews, and has written a number of national security, political, and foreign policy articles.",450491,205
www.americanthinker.com,2018-07-20 00:00:00,Happy 4th of July!,450575,206
www.americanthinker.com,2018-07-20 00:00:00,"Thank God, we are independent!",450575,207
www.americanthinker.com,2018-07-20 00:00:00,I believe it is a wonderful time to be American and celebrate the 4th of July in America.,450575,208
www.americanthinker.com,2018-07-20 00:00:00,But not everyone seems to think so.,450575,209
www.americanthinker.com,2018-07-20 00:00:00,"According to a USAToday poll, only 42% of Americans are proud to be Americans.",450575,210
www.americanthinker.com,2018-07-20 00:00:00,"This, despite the fact that a lot of people from around the world are trying to get in here, and very few of the people who threatened to leave the U.S. if President Trump got elected have kept their promise.",450575,211
www.americanthinker.com,2018-07-20 00:00:00,Yet here we are.,450575,212
www.americanthinker.com,2018-07-20 00:00:00,"Here's how USAToday reported it, starting with the mush-mouthed headline:
Poll: On the 4th, what symbolizes the best (and worst) of America?",450575,213
www.americanthinker.com,2018-07-20 00:00:00,"It depends whom you ask A new USA TODAY/Ipsos Poll about patriotism, pegged to this week’s celebration of the Fourth of July, finds an overwhelming majority of those surveyed say they are proud to be Americans.",450575,214
www.americanthinker.com,2018-07-20 00:00:00,"But they split almost down the middle, 42 percent to 39 percent, when asked whether they are proud of America right now.",450575,215
www.americanthinker.com,2018-07-20 00:00:00,I do get a kick out of the federal worker quoted in the article referring to Trump as a totalitarian after he sat through eight years of President Obama.,450575,216
www.americanthinker.com,2018-07-20 00:00:00,"Here's what the discontented little fellow had to say: “This is a very difficult time,” says Daniel Kugler, 66, a federal worker from Washington, D.C., who was among those polled.",450575,217
www.americanthinker.com,2018-07-20 00:00:00,“There’s not the norms that used to hold; they are not holding anymore.” He worries about “a slide toward a totalitarian situation” in which Congress and others are afraid to speak up against President Trump.,450575,218
www.americanthinker.com,2018-07-20 00:00:00,"As a federal worker, he was obviously extremely proud and happy that Obama was transferring power and money from the rest of the U.S. to the government as fast as he could, and that made the area around Washington D.C. very wealthy.",450575,219
www.americanthinker.com,2018-07-20 00:00:00,"It is sad that he and others don’t recognize how harmful that is to the rest of us, or else doesn’t care.",450575,220
www.americanthinker.com,2018-07-20 00:00:00,"But here's how I, and most of us in the heartland of America, sees it: I am truly proud to be an American, as I always have been, especially since we now have a president who: Has a goal to “Make America Great Again,” instead of a president who wants to remake America.",450575,221
www.americanthinker.com,2018-07-20 00:00:00,"Is trying to give the power and purse back to the people through fewer regulations and lower taxes, instead of a president who does everything he can to make the government more powerful.",450575,222
www.americanthinker.com,2018-07-20 00:00:00,"Has given us economic policies that have lowered unemployment rates for blacks and Hispanics to all-time lows, instead of a president whose policies encourage people to be more dependent on government.",450575,223
www.americanthinker.com,2018-07-20 00:00:00,Focuses on bringing back manufacturing jobs instead of constantly increasing regulations and declaring manufacturing jobs gone for good.,450575,224
www.americanthinker.com,2018-07-20 00:00:00,"Understands that if goods production continually moves to other countries, then eventually the same will come to our service industries, destroying our economy.",450575,225
www.americanthinker.com,2018-07-20 00:00:00,Knows that capitalism is great and allowing corporations to keep more of the money they earn will help achieve economic growth and give people the opportunity to move up the economic ladder.,450575,226
www.americanthinker.com,2018-07-20 00:00:00,That beats the confiscation seen in the previous administration.,450575,227
www.americanthinker.com,2018-07-20 00:00:00,Seeks to enforce immigration laws that Congress passed and who recognizes that a country without borders is a very dangerous country; instead of a president who picked and chose which laws to enforce.,450575,228
www.americanthinker.com,2018-07-20 00:00:00,Absolutely never considered ISIS the JV Team.,450575,229
www.americanthinker.com,2018-07-20 00:00:00,Has not left Americans to die while concocting a lie about a video to protect his political power.,450575,230
www.americanthinker.com,2018-07-20 00:00:00,Has helped Ukraine defend itself against the Russians as we promised to do instead of being “flexible” with the Russians.,450575,231
www.americanthinker.com,2018-07-20 00:00:00,"Is pushing NATO countries to pay what they promised to pay, instead of having America bear the brunt of the cost.",450575,232
www.americanthinker.com,2018-07-20 00:00:00,"Does not give hundreds of billions of dollars to Iran to spread terrorism around the world, let alone pledges death to Israel and America.",450575,233
www.americanthinker.com,2018-07-20 00:00:00,Keeps a promise to move our embassy to Jerusalem instead of previous presidents who made empty promises.,450575,234
www.americanthinker.com,2018-07-20 00:00:00,Gives people the freedom of choice of what type of health insurance to buy instead of a president who wants complete government control.,450575,235
www.americanthinker.com,2018-07-20 00:00:00,"Does not illegally spy on thousands of Americans, including those who are political opponents.",450575,236
www.americanthinker.com,2018-07-20 00:00:00,Does not use the IRS to stifle the free speech of political opponents.,450575,237
www.americanthinker.com,2018-07-20 00:00:00,Does not have a gun-running operation to service Mexican smuggling cartels called 'Fast and Furious.',450575,238
www.americanthinker.com,2018-07-20 00:00:00,"Believes that cities and states should follow laws that Congress passes, including immigration laws.",450575,239
www.americanthinker.com,2018-07-20 00:00:00,"Understands that the climate has changed naturally through billions of years; instead of a president who is so arrogant he believes the government can control temperatures, sea levels and storm activity forever if people and businesses just fork over trillions of dollars.",450575,240
www.americanthinker.com,2018-07-20 00:00:00,"Wants to produce more oil, instead of a president who does not care whether the price rises to unsustainable levels.",450575,241
www.americanthinker.com,2018-07-20 00:00:00,I am sure people can think of many more things they are currently proud of after eight years of a president who dictatorially bragged that he could rule with a pen and a phone.,450575,242
www.americanthinker.com,2018-07-20 00:00:00,"Finally, I am extremely thankful and proud that we had Founding Fathers who knew that the power needed to reside in the hands of the people instead of the central government.",450575,243
www.americanthinker.com,2018-07-20 00:00:00,"They understood that if only the king and the government had guns, they would also have all the power.",450575,244
www.americanthinker.com,2018-07-20 00:00:00,"We would not be free if the people were unable to arm themselves in the many necessary wars we have had, as well as in other ways, to protect our freedom.",450575,245
www.americanthinker.com,2018-07-20 00:00:00,"Illegal Immigrants, Palestinian Refugees, and Their Liberal Cheerleaders: The Startling Similarities
The Democrat, left-wing media, and progressive activists’ current freak-out over what is at least a decade-long crisis on our southern border is not just hypocritical.",450437,246
