task,score,domain,date,text,paper_id
1435.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"To improve airflow, evaporators were fitted into the roof of the body, whilst the refrigeration unit was installed in the wheelbase of the vehicle.",248521
13647.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"Advertisement
Don't get me wrong, this is not some wrongheaded way of dismissing destructive, dangerous or hurtful behaviours, but we need to see that behaviour for what it is.",79840
10637.0,1,indianexpress.com,2018-07-05 00:04:55,“The element of trust is an imperative between constitutional functionaries” so that their governments “can work in accordance with constitutional norms”.,227843
2702.0,1,www.eurekalert.org,2018-07-07 00:00:00,"This research in rats opens up new possibilities for developing therapies for cerebral small vessel disease.""",131455
6266.0,1,www.taiwannews.com.tw,2018-07-05 04:04:00,"Wednesday's result increased Federer's streak to 26 straight sets at Wimbledon, equaling his second-best run, which came in 2003-04.",2563
888.0,0,wsvn.com,2018-07-18 00:00:00,3:10 pm.,69069
5059.0,1,www.dailyexaminer.com.au,2018-07-05 05:09:26,"Greg Miller
A GoFundMe page was set up for the family the day the tragedy occurred and has since raised more than $78,000.",692234
18640.0,1,www.dailymail.co.uk,2018-07-04 23:06:11,I recently applied for and attained my chartered engineer status — the highest accolade in my industry.,258868
395.0,1,www.americanthinker.com,2018-07-20 00:00:00,"In “the swamp”, the well-connected enjoy a level of protection most people don’t.",450551
3453.0,1,www.sunshinecoastdaily.com.au,2018-07-05 07:10:00,"""He'll be throwing a lot off his left and I've pretty much got to do the same thing with my right.",427777
16192.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"Freight-based indicators are especially worrying, with six-month annualised growth having subsided from 6-7% in January to around zero in April.",232962
9736.0,1,www.financialexpress.com,2018-07-05 00:18:06,This is the second such incident in the zone since this morning.,244206
5609.0,1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,Sunshine Coast Council's rezoning plans prompted a community meeting in Yandina on Tuesday night where Mrs Whittington and others voiced their concerns.,428013
14216.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Earlier, Willis said at least six people were taken into custody for a banner that read ""Abolish I.C.E.,"" referring to part of the Department of Homeland Security.",80376
9256.0,1,bworldonline.com,2018-07-05 00:32:52,"Outflows were split about evenly between debt markets, which recorded a net loss of $4.2 billion, and equity markets at $3.8 billion.",118061
755.0,1,www.41nbc.com,2018-07-18 00:00:00,The White House declined to comment on the private conversations.,50492
1652.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"In the passenger-side test, the front airbag didn’t work quite as well, resulting in the lower rating.",248415
16348.0,1,www.pulse.ng,2018-07-04 23:59:00,"The left-wing ruling coalition argues that the changes, which partially decriminalise abuse of office, are needed to stop ""abuses"" from part of the judiciary.",240191
11436.0,3,www.tvnz.co.nz,2018-07-05 00:00:00,He has come out firing.,85350
14925.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"The department ""paid no attention to that deprivation,"" he wrote, and ""this oversight is glaring,"" amounting to rubber-stamping the state's request.",80226
12472.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Those who agreed to sign cannot go to court,"" said lawyer Wahome Thuku.",503125
19783.0,1,www.dailymail.co.uk,2018-07-04 22:48:59,"The 34-year-old Chestnut surpassed his previous record by 2 hot dogs, gobbling down 74 franks and buns in 10 minutes.",254637
17294.0,1,www.firstpost.com,2018-07-04 23:31:00,"Interestingly, the panel included an observation that can become a beacon for the anti-doping proponents and as a lesson for those who keep arguing that an athlete has been tested several times in the past and held a clean record.",195662
6692.0,1,indianexpress.com,2018-07-05 03:16:09,"Chung told the court that Indrani, the main accused in the case, took an appointment for 10.30 am on April 24, 2012.",229333
9201.0,1,bworldonline.com,2018-07-05 00:34:56,The Subic Bay International Airport was FedEx’s Asia delivery hub before that facility closed down in 2009.,117996
19914.0,0,www.dailymail.co.uk,2018-07-04 22:47:48,"The Knackered Mother’s Wine Club by Helen McGinn (Pan Macmillan, £7.99).",260639
1719.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Fiesta has won Auto Express magazine’s Supermini of the Year award, capping off a highly-successful first half of 2018 for Britain’s favourite car.",248453
4556.0,1,www.taiwannews.com.tw,2018-07-05 05:55:00,"LONDON (AP) — Austrian qualifier Dennis Novak is through to the third round at Wimbledon, with a little help from the Thiem family.",3134
19069.0,1,www.newsx.com,2018-07-04 23:00:45,The minister in the Modi government said that his department’s initial probe has found that disinformation and provocative messages on WhatsApp played a major role in instigating violence.,15540
16790.0,3,indianexpress.com,2018-07-04 23:48:51,It’s a big team and I felt I could contribute more.,229074
10756.0,1,www.qt.com.au,2018-07-05 00:03:00,"Last month, Tom's long service was rewarded with state and national medals for diligent service.",246873
10802.0,0,indianexpress.com,2018-07-05 00:02:37,"(Photo: Gajendra Yadav) Burari deaths: The house where the bodies were found, in the Burari area of North Delhi.",228155
6724.0,1,indianexpress.com,2018-07-05 03:13:11,"Samajwadi Chhatra Sabha state president Digvijay Singh said, “Anyone can come and claim anything.",229781
15360.0,1,www.dailyexaminer.com.au,2018-07-05 00:00:00,"""I thought about three months ago where can we head with him, and I thought he was in work so why not aim at the Grafton Cup,” he said.",692255
845.0,3,wsvn.com,2018-07-18 00:00:00,“It’s a day full of lots of fun and excitement.,69022
8480.0,1,www.taiwannews.com.tw,2018-07-05 01:17:00,Lopez Obrador is pledging to pay the salaries of apprentices employed by Mexican companies as part of a $5 billion packages of scholarships and job training.,488
8224.0,1,indianexpress.com,2018-07-05 01:30:31,"It is a native of Bangladesh, Cambodia, India, Indonesia and Malaysia.",227703
7886.0,3,www.financialexpress.com,2018-07-05 01:50:10,"Anyway, I think given the quality of the audio playback, this should appeal to a lot more people.",244727
14780.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,Meat substitutes can also work elsewhere in life.,81052
3587.0,1,www.abc.net.au,2018-07-05 07:05:16,Russia denied any involvement and suggested Britain had carried out the attack to stoke anti-Russian hysteria.,570553
17006.0,1,indianexpress.com,2018-07-04 23:39:57,"Various commercial establishments, including shops, hotels and restaurants, will come under the purview of the amended act.",230923
11892.0,0,www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 19:35 GMT +3
National Lands Commission chairman Muhammad Swazuri (right) points at a map showing the disputed 1,600-acre Kwa Mbuzi land in Nanyuki, yesterday.",502915
8046.0,3,www.channelnewsasia.com,2018-07-05 01:35:48,"HUNGER FOR QUALITY
The sale comes as traditional TV players need more quality scripted serials to fill their fledgling video-on-demand services, with binge-watching online viewers less likely to be satisfied with their staple fare of reality and lifestyle shows.",206214
1780.0,1,www.automotiveworld.com,2018-07-11 00:00:00,range also demonstrates the breadth of Volkswagen’s engineering and dynamic abilities.,248487
13055.0,2,www.nzherald.co.nz,2018-07-05 00:00:00,They need us.,81550
3415.0,3,www.abc.net.au,2018-07-05 07:15:11,"""I think for me it was about, in that situation it was it was about my mistake and it was about the poor decision that I made.",570588
2637.0,1,www.eurekalert.org,2018-07-07 00:00:00,Smaller animals such as roundworms can make simpler decisions using just a few hundred neurons.,131224
9297.0,3,bworldonline.com,2018-07-05 00:31:46,"“They firmly believe that free trade is a powerful engine for global economic growth.”
Despite Mr. Trump’s tariffs on European metals exports and threats to hit the EU’s automobile industry, Brussels shares Washington’s concern about China’s closed markets and what Western governments say is Beijing’s manipulation of trade to dominate global markets.",118004
9401.0,1,pakobserver.net,2018-07-05 00:30:34,The government changes with time but the courts work as per law.,174590
14165.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""There was so much pride when our tribe's flag was raised for the first time over sovereign land.",80012
23.0,3,ew.com,2018-07-25 00:00:00,"For the first two-thirds or so of the movie, the scares are lacking.",593236
17283.0,1,www.firstpost.com,2018-07-04 23:31:00,The shot-putter’s lawyer Anish Dayal drew the panel’s focus on the procedural lapses but the ADDP was not convinced that any of these had led to the samples testing positive.,195662
6752.0,1,indianexpress.com,2018-07-05 03:10:45,“Reallocation of some of the accounts is part of the restructuring process aimed at centralization of critical functions and large corporate accounts.,228408
11261.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,WCCO-TV reports that the Renville County Sheriff's Office says the sinkhole formed after a culvert under the road washed out.,85210
10336.0,1,www.firstpost.com,2018-07-05 00:07:23,"The fighting in southwest Syria has caused an estimated 270,000 people to flee their homes, the United Nations said on Monday.",195070
19322.0,1,www.dailymail.co.uk,2018-07-04 22:55:36,"Senior Finks member Martin Francis Klein, 35, is already before the courts after being arrested while visiting a storage cage in Sydney's northwest in March.",250674
18157.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,Assistant Commissioner of Specialist Operations Neil Basu said blood samples were tested at the UK's Defence Science and Technology Laboratory at Porton Down and confirmed to be Novichok.,249724
15844.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"Trump deleted his original tweet, replacing it with one containing the correct use of the word “pour.”
JK Rowling is laughing at US President Donald Trump on Twitter after he misspelt a word in a tweet boasting about his writing prowess.",232894
10174.0,3,www.firstpost.com,2018-07-05 00:08:59,"'Eating bugs'
The 36-year-old, whose winning run encompasses her Wimbledon titles in 2015 and 2016, missed the grass-court Grand Slam last year while she prepared to give birth to daughter Alexis Olympia in September.",195553
