score,domain,date,text,paper_id
3,www.thechronicle.com.au,2018-07-05 01:00:00,"""He was throwing really well before he left.",384895
2,www.channelnewsasia.com,2018-07-05 04:40:42,"""When you go through it, you put so much into it, it breaks your heart and kills you when you fail, when you stumble, when everyone’s watching when you stumble,"" he said.",205440
3,www.infowars.com,2018-07-07 00:00:00,"https://t.co/3idCTXIoCA — Brad Parscale (@parscale) July 3, 2018
The impeach shirt was promoted the same week as the Fourth of July, but to celebrate the true spirit of Independence Day, Infowars is proud to unveil the ‘Re-Elect 45’ shirt available for pre-sale.",378242
0,www.eurekalert.org,2018-07-06 00:00:00,"###
Why do crows attack ravens?",131726
3,www.thechronicle.com.au,2018-07-05 05:00:00,"I absolutely refuse to use the automated system as by doing so, I am taking away someone's job.",384801
3,www.nzherald.co.nz,2018-07-05 00:00:00,"However, summer months in the U.S. usually lead to increased demand for oil, boosting the price of gasoline in a midterm election year.",80510
3,www.nzherald.co.nz,2018-07-05 00:00:00,"Since this was deemed to be true in business, Picot postulated, it should also be true for the schooling system, which, at the time, was considered hide bound, lacking in innovative ideas, and non responsive.",79836
0,japantoday.com,2018-07-05 04:40:00,"""Everyone is watching it.",501495
3,www.americanthinker.com,2018-07-20 00:00:00,"Here is a screengrab from Twitter on what the tshirts look like:
You'd think they'd know better.",450578
0,indianexpress.com,2018-07-05 00:02:37,"A good murder, a whiff of mystery?",228155
3,bworldonline.com,2018-07-05 00:07:35,"The Giant Tang Bao, however, comes with a bit of fanfare.",118054
3,pakobserver.net,2018-07-05 00:29:07,"These are multiple questions which are unfortunate and have upset every Muslim Leaguer.”
Previously, he said, he held his peace and didn’t talk about his rift with the former premier because of ill-health of Kulsoom Nawaz.",174600
0,www.abc.net.au,2018-07-05 00:18:10,"ABC/Wires
Topics: death, business-economics-and-finance, trade, air-transport, china, asia, france",570065
3,www.nytimes.com,2018-07-08 00:00:00,"In all likelihood, this year’s World Cup final will turn out to be another low-scoring foul-fest, like Italy ’90 or U.S.A. ’94 or South Africa 2010 — or come to think of it, just about every final I have been alive to witness — but, as of this writing, I can still dream of a 4-3 victory for England over Portugal, in which Harry Kane scores the winning goal, a bicycle kick from the edge of the penalty area, in the last minute of extra time and Cristiano Ronaldo is sent off for repeated diving, starts to cry and then trips over his feet as he walks from the field.",16916
3,www.tvnz.co.nz,2018-07-05 00:00:00,"Pulling on Queensland's No.8 jersey will feel ""weird"" for Jai Arrow.",85350
0,www.pulse.ng,2018-07-04 22:51:00,"List of Sokoto Commissioners:
1.",239847
0,indianexpress.com,2018-07-05 00:17:09,"Ranbir, was Sanjay Dutt a difficult protagonist to pull off?",228199
2,www.channelnewsasia.com,2018-07-05 05:19:00,Sepulveda urged the authorities to waste no time and spare no expense.,205367
3,www.ndtv.com,2018-07-05 00:30:04,"(Representational)
A 15-year-old girl patient got a new lease of life after she received a heart transplant thanks to a green corridor provided by the Hyderabad Traffic Police on Wednesday.",643484
3,indianexpress.com,2018-07-05 01:35:03,Narayanasamy warned he would file a contempt petition if the L-G failed to act in accordance with the SC order.,228758
3,bworldonline.com,2018-07-05 00:31:46,"“It’s just we don’t agree with how the United States is handling it,” another diplomat said.",118004
0,www.radiotimes.com,2018-07-09 00:00:00,'” confesses the 11-year-old.,29821
3,www.dailymail.co.uk,2018-07-04 23:12:18,"Roy Collins, secretary at Amesbury Baptist Church, told MailOnline they were 'shocked' to learn of the news and even more surprised that their place of worship was cordoned off.",249724
3,www.sunshinecoastdaily.com.au,2018-07-05 07:06:00,"""It's nothing that either of us would (normally) do and its sort of a bucket list item that you kind of think you might be able to do one time when you're retired.",428007
3,indianexpress.com,2018-07-05 00:07:43,The Centre still has sway over crucial areas of Delhi’s administration and Parliament’s legislative writ supersedes that of the Delhi government.,229882
3,www.sunshinecoastdaily.com.au,2018-07-05 07:06:00,"""But thanks to Allianz Insurance it's a once in a lifetime opportunity (we get to live now).”",428007
3,www.americanthinker.com,2018-07-20 00:00:00,Trump is now reversing the negative Obama tide by simply implementing basic commonsense economic policies.,450458
3,japantoday.com,2018-07-05 04:33:00,"It was yet another controversial moment involving Maradona —an official FIFA ambassador and figurehead of its ""Legends"" program celebrating former players — at a World Cup he has mostly attended as a VIP guest of FIFA.",501354
2,whdh.com,2018-07-18 00:00:00,"“I can’t identify who got what,” Donnelly Tzul said.",319493
3,www.dailymail.co.uk,2018-07-04 23:06:11,"It was a difficult and complicated time, but I did eventually go back.’
Crucially, she adds: ‘I was working at RBS at the time and had a male boss and at my appraisal I had my best bonus rating ever.",258868
3,www.nzherald.co.nz,2018-07-05 00:00:00,"Today, I want to see how well the Inspire Global Hope Large Cap ETF, with the ticker symbol BLES, has done in terms of returns and otherwise.",79908
0,www.pulse.ng,2018-07-04 22:51:00,"Ahmed Barade Wamakko (Social Welfare)
24.",239847
2,www.thechronicle.com.au,2018-07-05 05:00:00,"Conversely, look at Toowoomba.",384855
3,www.nzherald.co.nz,2018-07-05 00:00:00,"However, Labour's baby and winter payments are bad because they provide for all comers rather than only those on low incomes who need it.",81052
3,www.nzherald.co.nz,2018-07-05 00:00:00,"The water levels are rising, we had a lot of rain overnight.""",80546
3,www.standardmedia.co.ke,2018-07-05 00:00:00,"""I'm able to be thankful once again for how God has saved my life and the healing that's happening in my children's lives, it's awesome,"" she says.",503049
2,www.scmp.com,2018-07-05 03:57:27,I have been firing officials left and right every day.,501008
2,indianexpress.com,2018-07-05 00:00:48,The challenge was to make the two meet.,231504
3,www.tvnz.co.nz,2018-07-05 00:00:00,"Wozniacki said Makarova ""got a little lucky"" and added, ""I would be very surprised if you saw her go far.""",85237
3,bworldonline.com,2018-07-05 00:07:48,"That also makes them more expensive and lets display suppliers demand higher margins, making them an attractive enterprise.",118082
3,www.channelnewsasia.com,2018-07-05 04:40:42,"The most successful British F1 racer, who came from an under-privileged background as the grandson of Caribbean immigrants to debut with McLaren in 2007, said he still loved racing but not at any cost.",205440
3,www.channelnewsasia.com,2018-07-04 23:25:40,"The dogs' enthusiasm and desire to fetch would certainly make it even more of a fantastic spectacle and no doubt they'd get more attention than the players.""",204831
3,www.themorningbulletin.com.au,2018-07-05 06:24:00,"I was once told when in school that being autistic I was never meant to succeed in life and was destined to a life of welfare and living under the care of my parents, but due to hard work from my parents and a few dedicated teachers I was able to obtain an apprenticeship in boiler making at Queensland Rail.",464317
2,www.channelnewsasia.com,2018-07-05 03:45:24,"But his tie-up with the PES may prove tough, and it faces resistance from supporters on the left.",205141
3,www.abc.net.au,2018-07-05 06:00:29,"The Aussie dollar rollercoaster (explained for economic amateurs)
Updated
The Australian dollar is special.",569978
0,www.businessinsider.sg,2018-07-05 00:00:00,Trump’s bullish rhetoric is likely going to bolster Maduro’s standing at home.,233117
3,www.financialexpress.com,2018-07-05 02:00:49,"And finally, we aim to continue to reinvent the network, focus on our core and help customers modernise the network.",245278
3,www.ekathimerini.com,2018-07-06 00:00:00,"Turkish Cypriots overwhelmingly voted in favour hoping a reunified country would be their ticket to coming out of the shadows of a breakaway regime, recognised only by Turkey.",422147
3,www.dailymail.co.uk,2018-07-04 23:11:37,But they will find it difficult.,252216
3,indianexpress.com,2018-07-05 00:05:07,"Unfortunately, there are politicians who cannot think of surviving without police at their beck and call.",229077
2,indianexpress.com,2018-07-05 01:21:22,But Huerta’s reputation grew several folds.,228896
3,www.standardmedia.co.ke,2018-07-05 00:00:00,Some form of inclusivity must be envisaged and entrenched for Kenya to prosper.,503103
3,indianexpress.com,2018-07-05 01:31:45,"“After the Gokhale Bridge incident, there is a greater need to revise the rules for conducting inspection of bridges.",227923
3,www.dailymail.co.uk,2018-07-04 22:47:48,"ROSE
Les Etoiles Rosé, £11.99, Co-op
This wine is a star.",260639
3,armenpress.am,2018-07-09 00:00:00,"There are new opportunities to seize as the UK and Armenia deepen and strengthen our economic and political relations.”
Sir Simon’s visit comes in the wake of a business delegation headed by the UK Trade and Investment Envoy to Georgia and Armenia, Mark Pritchard MP, in June, which showcased opportunities for British business in Armenia.",401710
0,armenpress.am,2018-07-09 00:00:00,The Central Bank has set the following prices for precious metals.,401614
3,indianexpress.com,2018-07-05 03:25:20,“…the government has been ahead of the curve in adopting digitisation to make processes more efficient.,229006
0,indianexpress.com,2018-07-05 03:00:38,Why were admissions stayed?,228684
2,pakobserver.net,2018-07-05 00:28:46,He was talking to media outside Harley Street Clinic in London.,174811
3,sputniknews.com,2018-07-04 23:49:07,"The NSA's McMaster convinced Trump to let go of the idea, and 45's interest in it has now reportedly subsided.",128835
3,www.taiwannews.com.tw,2018-07-05 04:05:00,"Surrounded by current and former players, Southgate was trying to look forward to his World Cup as England coach when he was taken back 22 years.",533
3,www.nzherald.co.nz,2018-07-05 00:00:00,"SAN JOSE, Costa Rica (AP) — The Costa Rica soccer federation says national team coach Oscar Ramirez is out after the team's disappointing performance at the World Cup.",80948
